C1457887,SYMPTOMS (Symptoms),Sign or Symptom,C1711239,Since [Temporal Concept],Temporal Concept,"These are severe disturbances in the personality andbehavioural tendencies of the individual; not directlyresulting from disease, damage, or other insult to the brain,or from another psychiatric disorder; usually involvingseveral areas of the personality; nearly always associatedwith considerable personal distress and social disruption; andusually manifest since childhood or adolescence and continuingthroughout adulthood.Any deviation from or interruption of the normal structure or function of a part, organ, or system of the body as manifested by characteristic symptoms and signs."
C0231218,DISCOMFORT BODILY (Malaise),Sign or Symptom,C0012634,Disorder (Disease),Disease or Syndrome,"Residual symptoms are seen in the form of negative symptoms (such as flat affect or avolition) or attenuated positive symptoms (such as odd beliefs).Severe psychological and/or spiritual distress.A feeling of general discomfort or uneasiness, an out-of-sorts feeling.A nonspecific feeling of bodily discomfort, fatigue and/or unease.A disorder characterized by a feeling of general discomfort or uneasiness, an out-of-sorts feeling.Cancer cells that remain after attempts to remove the cancer have been made.Tumor cells that remain in the body following cancer treatment.What are mental disorders?"
C0231218,DISCOMFORT BODILY (Malaise),Sign or Symptom,C1306459,Cancer (Primary malignant neoplasm),Neoplastic Process,"Residual symptoms are seen in the form of negative symptoms (such as flat affect or avolition) or attenuated positive symptoms (such as odd beliefs).Severe psychological and/or spiritual distress.A feeling of general discomfort or uneasiness, an out-of-sorts feeling.A nonspecific feeling of bodily discomfort, fatigue and/or unease.A disorder characterized by a feeling of general discomfort or uneasiness, an out-of-sorts feeling.Cancer cells that remain after attempts to remove the cancer have been made.Tumor cells that remain in the body following cancer treatment.What are mental disorders?"
C0012634,Disorder (Disease),Disease or Syndrome,C1306459,Cancer (Primary malignant neoplasm),Neoplastic Process,"Residual symptoms are seen in the form of negative symptoms (such as flat affect or avolition) or attenuated positive symptoms (such as odd beliefs).Severe psychological and/or spiritual distress.A feeling of general discomfort or uneasiness, an out-of-sorts feeling.A nonspecific feeling of bodily discomfort, fatigue and/or unease.A disorder characterized by a feeling of general discomfort or uneasiness, an out-of-sorts feeling.Cancer cells that remain after attempts to remove the cancer have been made.Tumor cells that remain in the body following cancer treatment.What are mental disorders?"
C0012634,condition (Disease),Disease or Syndrome,C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,"Mental disorders (or mental illnesses) are conditions that affect your thinking, feeling, mood, and behavior."
C0012634,condition (Disease),Disease or Syndrome,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Mental disorders (or mental illnesses) are conditions that affect your thinking, feeling, mood, and behavior."
C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Mental disorders (or mental illnesses) are conditions that affect your thinking, feeling, mood, and behavior."
C0521114,Occasional (Infrequent) [Temporal Concept],Temporal Concept,C0205191,CHRONIC (chronic) [Temporal Concept],Temporal Concept,They may be occasional or long-lasting (chronic).
C0439228,Day (day) [Temporal Concept],Temporal Concept,C0439505,/day (per day) [Temporal Concept],Temporal Concept,They can affect your ability to relate to others and function each day.
C0439228,Day (day) [Temporal Concept],Temporal Concept,C0332173,/day (Daily) [Temporal Concept],Temporal Concept,They can affect your ability to relate to others and function each day.
C0439505,/day (per day) [Temporal Concept],Temporal Concept,C0332173,/day (Daily) [Temporal Concept],Temporal Concept,They can affect your ability to relate to others and function each day.
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0038436,Posttraumatic stress disorder (Post-Traumatic Stress Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0038436,Posttraumatic stress disorder (Post-Traumatic Stress Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0011570,DEPRESSION (Mental Depression),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0038436,Posttraumatic stress disorder (Post-Traumatic Stress Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0030319,"Disorder, Panic (Panic Disorder)",Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0038436,Posttraumatic stress disorder (Post-Traumatic Stress Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0349231,PHOBIAS (Phobic anxiety disorder),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0038436,Posttraumatic stress disorder (Post-Traumatic Stress Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0344315,depression (Depressed mood),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0005586,Bipolar Disorder,Mental or Behavioral Dysfunction,C0038436,Posttraumatic stress disorder (Post-Traumatic Stress Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
